unique_id,date,time,trialCount,target,chosen,right,same,diff,startTime,endTime
qnmhffh,3/11/19,17:36,1,grid15_6_5.jpeg,img1,Img1,grid15_6_6.jpeg,grid40_6_6.jpeg,36:34:613,0
vsgmaoq,3/11/19,18:35,10,grid41_6_4.jpeg,img1,Img1,grid28_6_4.jpeg,grid11_6_4.jpeg,36:39:222,36:39:222
vsgmaoq,3/11/19,18:35,11,grid36_6_1.jpeg,img2,Img1,grid36_6_4.jpeg,grid21_6_4.jpeg,36:43:375,36:43:375
qnmhffh,3/11/19,17:36,2,grid16_6_3.jpeg,img2,Img2,grid16_6_1.jpeg,grid39_6_1.jpeg,36:39:354,36:39:355
vsgmaoq,3/11/19,18:35,12,grid9_6_4.jpeg,img2,Img1,grid9_6_5.jpeg,grid26_6_5.jpeg,36:48:111,36:48:111
vsgmaoq,3/11/19,18:35,13,grid5_6_4.jpeg,img2,Img1,grid5_6_1.jpeg,grid11_6_1.jpeg,36:52:794,36:52:794
qnmhffh,3/11/19,17:36,3,grid33_6_6.jpeg,img1,Img1,grid33_6_1.jpeg,grid4_6_1.jpeg,36:47:135,36:47:135
vsgmaoq,3/11/19,18:35,14,grid30_6_2.jpeg,img2,Img1,grid30_6_1.jpeg,grid15_6_1.jpeg,36:57:481,36:57:481
qnmhffh,3/11/19,17:36,4,grid4_6_5.jpeg,img1,Img1,grid4_6_6.jpeg,grid36_6_6.jpeg,36:55:076,36:55:076
vsgmaoq,3/11/19,18:35,15,grid23_6_5.jpeg,img1,Img2,grid23_6_3.jpeg,grid18_6_3.jpeg,37:02:464,37:02:464
qnmhffh,3/11/19,17:36,5,grid29_6_3.jpeg,img1,Img1,grid29_6_4.jpeg,grid13_6_4.jpeg,37:00:551,37:00:552
qnmhffh,3/11/19,17:36,6,grid36_6_6.jpeg,img1,Img2,grid36_6_2.jpeg,grid40_6_2.jpeg,37:06:736,37:06:737
vsgmaoq,3/11/19,18:35,16,grid13_6_1.jpeg,img2,Img1,grid13_6_6.jpeg,grid15_6_6.jpeg,37:08:784,37:08:784
qnmhffh,3/11/19,17:36,7,grid21_6_6.jpeg,img2,Img1,grid21_6_5.jpeg,grid31_6_5.jpeg,37:12:720,37:12:720
vsgmaoq,3/11/19,18:35,17,grid17_6_2.jpeg,img1,Img2,grid17_6_3.jpeg,grid26_6_3.jpeg,37:19:993,37:19:994
qnmhffh,3/11/19,17:36,8,grid39_6_4.jpeg,img2,Img1,grid39_6_6.jpeg,grid12_6_6.jpeg,37:18:534,37:18:534
qnmhffh,3/11/19,17:36,9,grid16_6_1.jpeg,img1,Img1,grid16_6_6.jpeg,grid28_6_6.jpeg,37:23:389,37:23:390
qnmhffh,3/11/19,17:36,10,grid13_6_3.jpeg,img1,Img1,grid16_6_6.jpeg,grid28_6_6.jpeg,37:28:087,37:28:088
qnmhffh,3/11/19,17:36,11,grid26_6_4.jpeg,img1,Img1,grid26_6_2.jpeg,grid5_6_2.jpeg,37:32:316,37:32:316
qnmhffh,3/11/19,17:36,12,grid36_6_4.jpeg,img2,Img2,grid36_6_1.jpeg,grid13_6_1.jpeg,37:36:648,37:36:649
qnmhffh,3/11/19,17:36,13,grid7_6_4.jpeg,img1,Img1,grid7_6_6.jpeg,grid14_6_6.jpeg,37:40:740,37:40:741
qnmhffh,3/11/19,17:36,14,grid3_6_6.jpeg,img1,Img2,grid3_6_3.jpeg,grid38_6_3.jpeg,37:44:470,37:44:471
qnmhffh,3/11/19,17:36,15,grid31_6_3.jpeg,img2,Img2,grid31_6_6.jpeg,grid30_6_6.jpeg,37:48:697,37:48:698
qnmhffh,3/11/19,17:36,16,grid4_6_4.jpeg,img2,Img1,grid4_6_6.jpeg,grid37_6_6.jpeg,37:53:705,37:53:706
qnmhffh,3/11/19,17:36,17,grid6_6_1.jpeg,img1,Img2,grid6_6_4.jpeg,grid29_6_4.jpeg,37:59:102,37:59:102
qnmhffh,3/11/19,17:36,18,grid2_6_2.jpeg,img2,Img1,grid2_6_5.jpeg,grid21_6_5.jpeg,38:04:697,38:04:698
qnmhffh,3/11/19,17:36,19,grid16_6_4.jpeg,img1,Img1,grid16_6_1.jpeg,grid41_6_1.jpeg,38:09:592,38:09:593
qnmhffh,3/11/19,17:36,20,grid6_6_4.jpeg,img1,Img1,grid16_6_1.jpeg,grid41_6_1.jpeg,38:14:160,38:14:160
qnmhffh,3/11/19,17:36,21,grid39_6_1.jpeg,img2,Img2,grid39_6_4.jpeg,grid34_6_4.jpeg,38:19:678,38:19:679
qnmhffh,3/11/19,17:36,22,grid5_6_5.jpeg,img1,Img1,grid5_6_6.jpeg,grid7_6_6.jpeg,38:27:231,38:27:231
qnmhffh,3/11/19,17:36,23,grid18_6_4.jpeg,img2,Img1,grid18_6_5.jpeg,grid36_6_5.jpeg,38:41:439,38:41:439
qnmhffh,3/11/19,17:36,24,grid18_6_1.jpeg,img2,Img2,grid18_6_2.jpeg,grid31_6_2.jpeg,38:45:897,38:45:897
qnmhffh,3/11/19,17:36,25,grid22_6_2.jpeg,img2,Img2,grid22_6_5.jpeg,grid25_6_5.jpeg,38:52:293,38:52:293
qnmhffh,3/11/19,17:36,26,grid2_6_4.jpeg,img2,Img2,grid2_6_3.jpeg,grid11_6_3.jpeg,38:58:001,38:58:002
qnmhffh,3/11/19,17:36,27,grid20_6_4.jpeg,img1,Img1,grid20_6_1.jpeg,grid21_6_1.jpeg,39:02:683,39:02:684
qnmhffh,3/11/19,17:36,28,grid3_6_3.jpeg,img2,Img1,grid3_6_1.jpeg,grid20_6_1.jpeg,39:07:980,39:07:980
rrmxj,3/11/19,16:34,1,grid26_6_4.jpeg,img1,Img1,grid26_6_5.jpeg,grid38_6_5.jpeg,39:06:725,0
qnmhffh,3/11/19,17:36,29,grid23_6_3.jpeg,img1,Img1,grid23_6_1.jpeg,grid37_6_1.jpeg,39:12:795,39:12:795
qnmhffh,3/11/19,17:36,30,grid17_6_2.jpeg,img1,Img1,grid23_6_1.jpeg,grid37_6_1.jpeg,39:17:063,39:17:064
rrmxj,3/11/19,16:34,2,grid4_6_3.jpeg,img1,Img1,grid4_6_2.jpeg,grid15_6_2.jpeg,39:13:629,39:13:630
qnmhffh,3/11/19,17:36,31,grid27_6_5.jpeg,img1,Img2,grid27_6_3.jpeg,grid19_6_3.jpeg,39:21:553,39:21:553
rrmxj,3/11/19,16:34,3,grid5_6_5.jpeg,img1,Img1,grid5_6_3.jpeg,grid10_6_3.jpeg,39:21:552,39:21:556
qnmhffh,3/11/19,17:36,32,grid28_6_1.jpeg,img1,Img2,grid28_6_2.jpeg,grid39_6_2.jpeg,39:26:380,39:26:381
qnmhffh,3/11/19,17:36,33,grid5_6_1.jpeg,img2,Img2,grid5_6_6.jpeg,grid11_6_6.jpeg,39:30:385,39:30:385
rrmxj,3/11/19,16:34,4,grid8_6_1.jpeg,img1,Img1,grid8_6_5.jpeg,grid16_6_5.jpeg,39:28:202,39:28:204
qnmhffh,3/11/19,17:36,34,grid23_6_4.jpeg,img1,Img2,grid23_6_1.jpeg,grid7_6_1.jpeg,39:33:998,39:33:998
rrmxj,3/11/19,16:34,5,grid21_6_2.jpeg,img1,Img1,grid21_6_4.jpeg,grid28_6_4.jpeg,39:35:453,39:35:454
qnmhffh,3/11/19,17:36,35,grid17_6_5.jpeg,img2,Img2,grid23_6_1.jpeg,grid7_6_1.jpeg,39:37:823,39:37:823
qnmhffh,3/11/19,17:36,36,grid4_6_2.jpeg,img2,Img2,grid4_6_3.jpeg,grid38_6_3.jpeg,39:41:305,39:41:305
rrmxj,3/11/19,16:34,6,grid21_6_1.jpeg,img2,Img1,grid21_6_6.jpeg,grid18_6_6.jpeg,39:40:641,39:40:642
qnmhffh,3/11/19,17:36,37,grid9_6_6.jpeg,img1,Img2,grid9_6_4.jpeg,grid38_6_4.jpeg,39:45:311,39:45:311
rrmxj,3/11/19,16:34,7,grid24_6_2.jpeg,img1,Img2,grid24_6_3.jpeg,grid23_6_3.jpeg,39:46:554,39:46:556
qnmhffh,3/11/19,17:36,38,grid3_6_4.jpeg,img2,Img1,grid3_6_6.jpeg,grid17_6_6.jpeg,39:49:218,39:49:219
qnmhffh,3/11/19,17:36,39,grid35_6_6.jpeg,img1,Img1,grid35_6_5.jpeg,grid23_6_5.jpeg,39:52:871,39:52:871
rrmxj,3/11/19,16:34,8,grid41_6_3.jpeg,img2,Img1,grid41_6_1.jpeg,grid39_6_1.jpeg,39:51:917,39:51:921
qnmhffh,3/11/19,17:36,40,grid16_6_2.jpeg,img1,Img2,grid16_6_3.jpeg,grid20_6_3.jpeg,39:56:822,39:56:823
rrmxj,3/11/19,16:34,9,grid36_6_2.jpeg,img2,Img1,grid36_6_1.jpeg,grid22_6_1.jpeg,39:59:715,39:59:718
rrmxj,3/11/19,16:34,10,grid16_6_1.jpeg,img1,Img1,grid36_6_1.jpeg,grid22_6_1.jpeg,40:07:193,40:07:194
rrmxj,3/11/19,16:34,11,grid39_6_3.jpeg,img2,Img2,grid39_6_5.jpeg,grid20_6_5.jpeg,40:12:837,40:12:838
rrmxj,3/11/19,16:34,12,grid24_6_6.jpeg,img2,Img1,grid24_6_2.jpeg,grid15_6_2.jpeg,40:22:477,40:22:477
rrmxj,3/11/19,16:34,13,grid28_6_3.jpeg,img2,Img1,grid28_6_4.jpeg,grid15_6_4.jpeg,40:29:006,40:29:008
rrmxj,3/11/19,16:34,14,grid5_6_4.jpeg,img1,Img2,grid5_6_2.jpeg,grid41_6_2.jpeg,40:35:735,40:35:736
rrmxj,3/11/19,16:34,15,grid13_6_2.jpeg,img2,Img1,grid13_6_1.jpeg,grid20_6_1.jpeg,40:41:611,40:41:611
rrmxj,3/11/19,16:34,16,grid13_6_6.jpeg,img1,Img1,grid13_6_5.jpeg,grid39_6_5.jpeg,40:47:641,40:47:642
rrmxj,3/11/19,16:34,17,grid35_6_4.jpeg,img2,Img1,grid35_6_2.jpeg,grid5_6_2.jpeg,40:55:624,40:55:626
rrmxj,3/11/19,16:34,18,grid33_6_3.jpeg,img2,Img1,grid33_6_4.jpeg,grid28_6_4.jpeg,41:00:917,41:00:918
rrmxj,3/11/19,16:34,19,grid24_6_3.jpeg,img2,Img2,grid24_6_5.jpeg,grid36_6_5.jpeg,41:08:053,41:08:054
rrmxj,3/11/19,16:34,20,grid38_6_3.jpeg,img1,Img2,grid24_6_5.jpeg,grid36_6_5.jpeg,41:12:875,41:12:878
rrmxj,3/11/19,16:34,21,grid15_6_5.jpeg,img1,Img2,grid15_6_2.jpeg,grid41_6_2.jpeg,41:18:944,41:18:946
rrmxj,3/11/19,16:34,22,grid38_6_4.jpeg,img1,Img1,grid38_6_6.jpeg,grid16_6_6.jpeg,41:24:762,41:24:764
rrmxj,3/11/19,16:34,23,grid16_6_5.jpeg,img1,Img2,grid16_6_2.jpeg,grid32_6_2.jpeg,41:30:098,41:30:099
rrmxj,3/11/19,16:34,24,grid6_6_4.jpeg,img1,Img2,grid6_6_2.jpeg,grid27_6_2.jpeg,41:37:300,41:37:305
rrmxj,3/11/19,16:34,25,grid10_6_6.jpeg,img1,Img2,grid10_6_5.jpeg,grid37_6_5.jpeg,41:42:321,41:42:323
rrmxj,3/11/19,16:34,26,grid21_6_6.jpeg,img1,Img2,grid21_6_3.jpeg,grid5_6_3.jpeg,41:47:539,41:47:540
rrmxj,3/11/19,16:34,27,grid22_6_3.jpeg,img2,Img2,grid22_6_4.jpeg,grid30_6_4.jpeg,41:56:448,41:56:449
rrmxj,3/11/19,16:34,28,grid28_6_4.jpeg,img1,Img1,grid28_6_3.jpeg,grid8_6_3.jpeg,42:01:657,42:01:658
rrmxj,3/11/19,16:34,29,grid23_6_3.jpeg,img1,Img1,grid23_6_4.jpeg,grid20_6_4.jpeg,42:07:228,42:07:230
rrmxj,3/11/19,16:34,30,grid7_6_4.jpeg,img1,Img1,grid23_6_4.jpeg,grid20_6_4.jpeg,42:12:759,42:12:763
rrmxj,3/11/19,16:34,31,grid35_6_3.jpeg,img1,Img2,grid35_6_4.jpeg,grid18_6_4.jpeg,42:19:207,42:19:209
rrmxj,3/11/19,16:34,32,grid25_6_6.jpeg,img1,Img1,grid25_6_4.jpeg,grid37_6_4.jpeg,42:25:990,42:25:990
rrmxj,3/11/19,16:34,33,grid15_6_4.jpeg,img2,Img1,grid15_6_1.jpeg,grid31_6_1.jpeg,42:32:144,42:32:146
rrmxj,3/11/19,16:34,34,grid40_6_1.jpeg,img2,Img2,grid40_6_2.jpeg,grid16_6_2.jpeg,42:41:142,42:41:143
rrmxj,3/11/19,16:34,35,grid23_6_2.jpeg,img1,Img2,grid40_6_2.jpeg,grid16_6_2.jpeg,42:48:971,42:48:973
rrmxj,3/11/19,16:34,36,grid28_6_6.jpeg,img2,Img2,grid28_6_5.jpeg,grid35_6_5.jpeg,42:54:570,42:54:574
rrmxj,3/11/19,16:34,37,grid16_6_4.jpeg,img2,Img2,grid16_6_5.jpeg,grid22_6_5.jpeg,42:59:937,42:59:938
rrmxj,3/11/19,16:34,38,grid32_6_1.jpeg,img1,Img1,grid32_6_6.jpeg,grid37_6_6.jpeg,43:05:394,43:05:395
rrmxj,3/11/19,16:34,39,grid31_6_2.jpeg,img2,Img1,grid31_6_3.jpeg,grid2_6_3.jpeg,43:11:365,43:11:366
rrmxj,3/11/19,16:34,40,grid3_6_6.jpeg,img2,Img1,grid3_6_4.jpeg,grid12_6_4.jpeg,43:17:403,43:17:404
mzxqf,3/11/19,18:43,1,grid6_6_3.jpeg,img2,Img2,grid6_6_6.jpeg,grid21_6_6.jpeg,43:24:855,0
mzxqf,3/11/19,18:43,2,grid9_6_4.jpeg,img1,Img1,grid9_6_3.jpeg,grid11_6_3.jpeg,43:29:377,43:29:378
mzxqf,3/11/19,18:43,3,grid18_6_1.jpeg,img2,Img1,grid18_6_2.jpeg,grid17_6_2.jpeg,43:34:080,43:34:081
mzxqf,3/11/19,18:43,4,grid37_6_2.jpeg,img2,Img2,grid37_6_3.jpeg,grid12_6_3.jpeg,43:39:169,43:39:170
mzxqf,3/11/19,18:43,5,grid36_6_5.jpeg,img1,Img2,grid36_6_1.jpeg,grid38_6_1.jpeg,43:43:917,43:43:918
mzxqf,3/11/19,18:43,6,grid2_6_5.jpeg,img2,Img1,grid2_6_2.jpeg,grid32_6_2.jpeg,43:47:532,43:47:533
mzxqf,3/11/19,18:43,7,grid9_6_5.jpeg,img2,Img1,grid9_6_6.jpeg,grid41_6_6.jpeg,43:51:511,43:51:511
mzxqf,3/11/19,18:43,8,grid2_6_4.jpeg,img2,Img2,grid2_6_3.jpeg,grid4_6_3.jpeg,43:55:520,43:55:521
mzxqf,3/11/19,18:43,9,grid6_6_4.jpeg,img2,Img1,grid6_6_2.jpeg,grid17_6_2.jpeg,43:59:617,43:59:618
mzxqf,3/11/19,18:43,10,grid10_6_3.jpeg,img1,Img1,grid6_6_2.jpeg,grid17_6_2.jpeg,44:03:595,44:03:596
mzxqf,3/11/19,18:43,11,grid22_6_5.jpeg,img1,Img2,grid22_6_2.jpeg,grid28_6_2.jpeg,44:07:735,44:07:736
mzxqf,3/11/19,18:43,12,grid10_6_6.jpeg,img1,Img2,grid10_6_5.jpeg,grid25_6_5.jpeg,44:12:025,44:12:027
mzxqf,3/11/19,18:43,13,grid19_6_3.jpeg,img2,Img2,grid19_6_5.jpeg,grid41_6_5.jpeg,44:16:002,44:16:003
mzxqf,3/11/19,18:43,14,grid36_6_3.jpeg,img1,Img1,grid36_6_4.jpeg,grid32_6_4.jpeg,44:19:771,44:19:772
mzxqf,3/11/19,18:43,15,grid28_6_4.jpeg,img2,Img1,grid28_6_1.jpeg,grid29_6_1.jpeg,44:24:206,44:24:207
mzxqf,3/11/19,18:43,16,grid19_6_2.jpeg,img1,Img2,grid19_6_4.jpeg,grid5_6_4.jpeg,44:28:120,44:28:121
mzxqf,3/11/19,18:43,17,grid4_6_6.jpeg,img1,Img1,grid4_6_2.jpeg,grid5_6_2.jpeg,44:32:085,44:32:086
mzxqf,3/11/19,18:43,18,grid17_6_4.jpeg,img1,Img2,grid17_6_2.jpeg,grid27_6_2.jpeg,44:36:009,44:36:010
mzxqf,3/11/19,18:43,19,grid20_6_1.jpeg,img2,Img2,grid20_6_4.jpeg,grid13_6_4.jpeg,44:39:941,44:39:942
mzxqf,3/11/19,18:43,20,grid25_6_1.jpeg,img2,Img2,grid20_6_4.jpeg,grid13_6_4.jpeg,44:43:920,44:43:922
mzxqf,3/11/19,18:43,21,grid9_6_1.jpeg,img1,Img1,grid9_6_2.jpeg,grid4_6_2.jpeg,44:47:852,44:47:853
mzxqf,3/11/19,18:43,22,grid14_6_2.jpeg,img1,Img2,grid14_6_6.jpeg,grid22_6_6.jpeg,44:51:939,44:51:940
mzxqf,3/11/19,18:43,23,grid33_6_4.jpeg,img2,Img2,grid33_6_3.jpeg,grid21_6_3.jpeg,44:57:147,44:57:148
mzxqf,3/11/19,18:43,24,grid6_6_1.jpeg,img1,Img1,grid6_6_4.jpeg,grid25_6_4.jpeg,45:02:267,45:02:268
mzxqf,3/11/19,18:43,25,grid15_6_5.jpeg,img1,Img1,grid15_6_4.jpeg,grid27_6_4.jpeg,45:07:760,45:07:761
mzxqf,3/11/19,18:43,26,grid23_6_5.jpeg,img1,Img2,grid23_6_4.jpeg,grid14_6_4.jpeg,45:13:022,45:13:023
mzxqf,3/11/19,18:43,27,grid25_6_5.jpeg,img1,Img1,grid25_6_3.jpeg,grid23_6_3.jpeg,45:17:782,45:17:783
mzxqf,3/11/19,18:43,28,grid25_6_4.jpeg,img2,Img1,grid25_6_6.jpeg,grid12_6_6.jpeg,45:22:947,45:22:948
mzxqf,3/11/19,18:43,29,grid5_6_5.jpeg,img1,Img2,grid5_6_6.jpeg,grid11_6_6.jpeg,45:29:311,45:29:311
mzxqf,3/11/19,18:43,30,grid13_6_2.jpeg,img1,Img2,grid5_6_6.jpeg,grid11_6_6.jpeg,45:35:041,45:35:043
mzxqf,3/11/19,18:43,31,grid3_6_1.jpeg,img2,Img2,grid3_6_2.jpeg,grid15_6_2.jpeg,45:42:094,45:42:095
mzxqf,3/11/19,18:43,32,grid15_6_1.jpeg,img2,Img1,grid15_6_2.jpeg,grid32_6_2.jpeg,45:48:751,45:48:752
mzxqf,3/11/19,18:43,33,grid16_6_2.jpeg,img2,Img2,grid16_6_1.jpeg,grid13_6_1.jpeg,45:52:970,45:52:971
mzxqf,3/11/19,18:43,34,grid21_6_4.jpeg,img2,Img1,grid21_6_3.jpeg,grid16_6_3.jpeg,45:58:646,45:58:647
mzxqf,3/11/19,18:43,35,grid4_6_2.jpeg,img1,Img1,grid21_6_3.jpeg,grid16_6_3.jpeg,46:03:113,46:03:114
mzxqf,3/11/19,18:43,36,grid32_6_3.jpeg,img2,Img1,grid32_6_1.jpeg,grid11_6_1.jpeg,46:08:005,46:08:006
mzxqf,3/11/19,18:43,37,grid7_6_3.jpeg,img1,Img2,grid7_6_1.jpeg,grid8_6_1.jpeg,46:14:044,46:14:045
mzxqf,3/11/19,18:43,38,grid37_6_5.jpeg,img1,Img2,grid37_6_6.jpeg,grid35_6_6.jpeg,46:19:720,46:19:721
mzxqf,3/11/19,18:43,39,grid23_6_3.jpeg,img2,Img1,grid23_6_6.jpeg,grid31_6_6.jpeg,46:25:200,46:25:201
mzxqf,3/11/19,18:43,40,grid23_6_2.jpeg,img2,Img1,grid23_6_5.jpeg,grid34_6_5.jpeg,46:29:865,46:29:866
ziwehamf,3/11/19,18:01,1,grid38_6_3.jpeg,img2,Img2,grid38_6_4.jpeg,grid39_6_4.jpeg,0.08912037,0
ziwehamf,3/11/19,18:01,2,grid15_6_2.jpeg,img2,Img1,grid15_6_1.jpeg,grid11_6_1.jpeg,0.097395833,0.097430556
tpj,3/11/19,15:54,1,grid8_6_2.jpeg,img2,Img1,grid8_6_1.jpeg,grid22_6_1.jpeg,55:20:508,0
tpj,3/11/19,15:54,2,grid22_6_1.jpeg,img2,Img2,grid22_6_3.jpeg,grid34_6_3.jpeg,55:40:814,55:40:819
tpj,3/11/19,15:54,3,grid15_6_1.jpeg,img1,Img2,grid15_6_2.jpeg,grid28_6_2.jpeg,55:49:937,55:49:953
zumi,3/11/19,15:56,1,grid33_6_6.jpeg,img1,Img1,grid33_6_5.jpeg,grid35_6_5.jpeg,56:43:936,0
zumi,3/11/19,15:56,2,grid11_6_4.jpeg,img1,Img1,grid11_6_6.jpeg,grid9_6_6.jpeg,56:52:070,56:52:077
zumi,3/11/19,15:56,3,grid15_6_4.jpeg,img2,Img2,grid15_6_5.jpeg,grid32_6_5.jpeg,57:01:883,57:01:884
zumi,3/11/19,15:56,4,grid5_6_4.jpeg,img1,Img2,grid5_6_2.jpeg,grid38_6_2.jpeg,57:07:169,57:07:172
zumi,3/11/19,15:56,5,grid39_6_2.jpeg,img1,Img2,grid39_6_3.jpeg,grid21_6_3.jpeg,57:11:937,57:11:939
zumi,3/11/19,15:56,6,grid41_6_6.jpeg,img2,Img1,grid41_6_4.jpeg,grid39_6_4.jpeg,57:31:141,57:31:150
zumi,3/11/19,15:56,7,grid15_6_6.jpeg,img1,Img2,grid15_6_3.jpeg,grid38_6_3.jpeg,58:24:933,58:24:940
zumi,3/11/19,15:56,8,grid3_6_5.jpeg,img2,Img2,grid3_6_1.jpeg,grid40_6_1.jpeg,58:30:072,58:30:087
zumi,3/11/19,15:56,9,grid29_6_2.jpeg,img1,Img2,grid29_6_3.jpeg,grid16_6_3.jpeg,59:22:194,59:22:199
zumi,3/11/19,15:56,10,grid31_6_5.jpeg,img1,Img2,grid29_6_3.jpeg,grid16_6_3.jpeg,59:26:977,59:26:977
zumi,3/11/19,15:56,11,grid17_6_3.jpeg,img1,Img2,grid17_6_5.jpeg,grid27_6_5.jpeg,59:32:072,59:32:076
zumi,3/11/19,15:56,12,grid31_6_3.jpeg,img2,Img1,grid31_6_1.jpeg,grid29_6_1.jpeg,59:38:498,59:38:513
zumi,3/11/19,15:56,13,grid6_6_2.jpeg,img1,Img1,grid6_6_3.jpeg,grid41_6_3.jpeg,59:42:298,59:42:308
zumi,3/11/19,15:56,14,grid22_6_6.jpeg,img2,Img2,grid22_6_2.jpeg,grid28_6_2.jpeg,59:53:356,59:53:358
kccrxn,3/11/19,19:00,1,grid38_6_3.jpeg,img1,Img2,grid38_6_2.jpeg,grid39_6_2.jpeg,0.036053241,0
zumi,3/11/19,15:56,15,grid35_6_2.jpeg,img1,Img2,grid35_6_6.jpeg,grid2_6_6.jpeg,0.006921296,0.007048611
zumi,3/11/19,15:56,16,grid8_6_3.jpeg,img1,Img2,grid8_6_1.jpeg,grid9_6_1.jpeg,0.007638889,0.007777778
kccrxn,3/11/19,19:00,2,grid21_6_1.jpeg,img2,Img2,grid21_6_2.jpeg,grid4_6_2.jpeg,0.049814815,0.049849537
zumi,3/11/19,15:56,17,grid12_6_4.jpeg,img1,Img1,grid12_6_2.jpeg,grid18_6_2.jpeg,0.014085648,0.014247685
zumi,3/11/19,15:56,18,grid23_6_6.jpeg,img2,Img1,grid23_6_3.jpeg,grid12_6_3.jpeg,0.017407407,0.0175
zumi,3/11/19,15:56,19,grid27_6_1.jpeg,img1,Img1,grid27_6_5.jpeg,grid28_6_5.jpeg,0.01505787,0.015092593
kccrxn,3/11/19,19:00,3,grid37_6_6.jpeg,img2,Img2,grid37_6_3.jpeg,grid30_6_3.jpeg,01:05:074,01:05:077
zumi,3/11/19,15:56,20,grid39_6_5.jpeg,img2,Img1,grid27_6_5.jpeg,grid28_6_5.jpeg,0.01869213,0.018773148
zumi,3/11/19,15:56,21,grid15_6_5.jpeg,img1,Img1,grid15_6_4.jpeg,grid2_6_4.jpeg,0.021805556,0.021863426
kccrxn,3/11/19,19:00,4,grid5_6_6.jpeg,img2,Img1,grid5_6_5.jpeg,grid29_6_5.jpeg,0.064849537,0.064895833
zumi,3/11/19,15:56,22,grid17_6_2.jpeg,img1,Img1,grid17_6_1.jpeg,grid12_6_1.jpeg,0.025474537,0.025671296
zumi,3/11/19,15:56,23,grid7_6_3.jpeg,img1,Img1,grid7_6_2.jpeg,grid28_6_2.jpeg,0.035891204,0.036064815
zumi,3/11/19,15:56,24,grid2_6_2.jpeg,img2,Img1,grid2_6_1.jpeg,grid32_6_1.jpeg,0.031215278,0.031273148
kccrxn,3/11/19,19:00,5,grid32_6_5.jpeg,img1,Img2,grid32_6_3.jpeg,grid22_6_3.jpeg,0.065416667,0.065439815
zumi,3/11/19,15:56,25,grid14_6_6.jpeg,img1,Img2,grid14_6_4.jpeg,grid21_6_4.jpeg,0.040868056,0.040868056
kccrxn,3/11/19,19:00,6,grid34_6_6.jpeg,img2,Img1,grid34_6_5.jpeg,grid41_6_5.jpeg,0.074421296,0.074444444
zumi,3/11/19,15:56,26,grid22_6_3.jpeg,img2,Img2,grid22_6_1.jpeg,grid16_6_1.jpeg,00:51:077,00:51:093
zumi,3/11/19,15:56,27,grid12_6_5.jpeg,img1,Img1,grid12_6_3.jpeg,grid20_6_3.jpeg,0.047962963,0.04818287
zumi,3/11/19,15:56,28,grid31_6_6.jpeg,img2,Img1,grid31_6_4.jpeg,grid6_6_4.jpeg,0.049409722,0.049409722
kccrxn,3/11/19,19:00,7,grid4_6_2.jpeg,img1,Img1,grid4_6_5.jpeg,grid24_6_5.jpeg,0.079652778,0.079675926
zumi,3/11/19,15:56,29,grid25_6_1.jpeg,img1,Img1,grid25_6_2.jpeg,grid34_6_2.jpeg,0.055509259,0.055694444
kccrxn,3/11/19,19:00,8,grid35_6_5.jpeg,img2,Img1,grid35_6_3.jpeg,grid21_6_3.jpeg,0.093344907,0.09337963
zumi,3/11/19,15:56,30,grid9_6_4.jpeg,img2,Img1,grid25_6_2.jpeg,grid34_6_2.jpeg,0.056053241,0.056215278
zumi,3/11/19,15:56,31,grid17_6_4.jpeg,img1,Img2,grid17_6_5.jpeg,grid29_6_5.jpeg,0.057233796,0.057372685
kccrxn,3/11/19,19:00,9,grid12_6_4.jpeg,img1,Img1,grid12_6_5.jpeg,grid23_6_5.jpeg,0.091793981,0.091828704
zumi,3/11/19,15:56,32,grid10_6_5.jpeg,img2,Img1,grid10_6_1.jpeg,grid30_6_1.jpeg,0.05806713,0.05806713
kccrxn,3/11/19,19:00,10,grid36_6_5.jpeg,img1,Img1,grid12_6_5.jpeg,grid23_6_5.jpeg,0.10056713,0.100613426
zumi,3/11/19,15:56,33,grid4_6_6.jpeg,img1,Img2,grid4_6_1.jpeg,grid41_6_1.jpeg,0.069907407,0.069953704
zumi,3/11/19,15:56,34,grid17_6_6.jpeg,img2,Img2,grid17_6_2.jpeg,grid24_6_2.jpeg,0.072662037,0.072662037
zumi,3/11/19,15:56,35,grid12_6_1.jpeg,img1,Img2,grid17_6_2.jpeg,grid24_6_2.jpeg,0.068206019,0.068240741
kccrxn,3/11/19,19:00,11,grid26_6_1.jpeg,img2,Img2,grid26_6_4.jpeg,grid9_6_4.jpeg,0.10068287,0.100717593
zumi,3/11/19,15:56,36,grid14_6_1.jpeg,img1,Img2,grid14_6_3.jpeg,grid18_6_3.jpeg,0.072546296,0.072546296
jfhit,3/11/19,18:00,1,grid19_6_2.jpeg,img1,Img2,grid19_6_4.jpeg,grid21_6_4.jpeg,0.077858796,0
zumi,3/11/19,15:56,37,grid2_6_4.jpeg,img1,Img1,grid2_6_3.jpeg,grid10_6_3.jpeg,0.074212963,0.074375
zumi,3/11/19,15:56,38,grid6_6_5.jpeg,img1,Img2,grid6_6_6.jpeg,grid19_6_6.jpeg,0.075578704,0.075648148
jfhit,3/11/19,18:00,2,grid18_6_2.jpeg,img2,Img1,grid18_6_3.jpeg,grid11_6_3.jpeg,0.076226852,0.076238426
